"정류소번호","정류소명","Y좌표","X좌표","도로명주소","housePop","comPop","billaPop","aptPop","numUniv","numHsch","numMsch","numHosp","bsst_ars_no","sum_ride_pasgr","sum_alight_pasgr","sum_pasgr","numSubw"
8506,"극동아파트후문",37.59602238,127.0334882,"대한민국 서울특별시 성북구 종암동 종암로9길",5033.15,2921.9218,707,1647,0,0,1,10,8506,1388,1582,2970,0
8507,"고려대안암학사",37.59125821,127.0305848,"대한민국 서울특별시 성북구 안암동5가",1461.93,389.00049,184,152,1,0,1,0,8507,860,1898,2758,0
8508,"통일교회",37.59775706,127.0297868,"대한민국 서울특별시 성북구 종암동 종암로19길",4946.1,745.56983,552,3124,0,0,0,6,8508,2980,1538,4518,0
8510,"장위1동파출소",37.613804,127.0455235,"대한민국 서울특별시 성북구 장위동 장위로",7064.05,1724.44831,2262,0,0,0,0,6,8510,4086,589,4675,0
8511,"소망슈퍼",37.61085547,127.0482277,"대한민국 서울특별시 성북구 장월로",6804.38,2398.9233,1510,352,0,0,0,8,8511,1741,3290,5031,0
8512,"초림빌라",37.60742865,127.0410729,"대한민국 서울특별시 성북구 화랑로13길",4962.3,2060.91485,129,3706,1,0,0,4,8512,452,212,664,0
8513,"대림상가앞",37.61080237,127.0199286,"대한민국 서울특별시 성북구 길음1동 길음로",8020.24,679.31519,132,6736,0,0,0,7,8513,6716,409,7125,0
8514,"현대아파트앞",37.60902358,127.0201863,"대한민국 서울특별시 성북구 길음1동 길음로",6393.62,730.45856,183,5098,0,0,0,9,8514,22192,1293,23485,0
8516,"산장아파트",37.61659257,127.0036147,"대한민국 서울특별시 성북구 정릉동 보국문로",4683.49,506.98216,630,2403,0,0,0,5,8516,1212,476,1688,0
8517,"그린빌라",37.6038645,127.0082441,"대한민국 서울특별시 성북구 정릉2동 정릉로24길",3593.5,981.17983,317,2102,0,0,0,1,8517,10,621,631,0
8519,"삼선시장앞",37.58811073,127.0088742,"대한민국 서울특별시 성북구 삼선동 삼선교로",5678.81,3502.01282,889,233,0,0,1,15,8519,2365,5234,7599,1
8521,"종암아이파크2차정문",37.59689216,127.0326607,"대한민국 서울특별시 성북구 종암동 종암로9길",5450.07,2474.83927,709,2228,0,0,0,12,8521,729,1082,1811,0
8522,"고려대아이스링크",37.59304125,127.0278066,"대한민국 서울특별시 성북구 북악산로",280.51,123.4165,3,0,0,0,3,0,8522,1166,4622,5788,0
8523,"그린마트",37.59798292,127.0310202,"대한민국 서울특별시 성북구 종암동 종암로19길",5815.44,1955.41035,641,3237,0,0,0,10,8523,35,40,75,0
8526,"장위천주교앞",37.61261138,127.0489731,"대한민국 서울특별시 성북구 장월로",7896.14,2413.34909,1608,0,0,0,0,6,8526,1567,3031,4598,0
8527,"동덕여대후문",37.60662406,127.0408425,"대한민국 서울특별시 성북구 화랑로13길",5634.2,2706.48253,132,3505,1,0,0,8,8527,258,291,549,0
8528,"대림APT정문",37.61111294,127.0216764,"대한민국 서울특별시 성북구 길음1동 삼양로 77",8635.5,849.95411,412,5743,0,0,0,7,8528,2289,965,3254,0
8529,"래미안821동앞",37.60633627,127.0217124,"대한민국 서울특별시 성북구 길음1동 길음로",5306.15,1918.92569,398,3098,0,0,0,12,8529,4380,4211,8591,0
8532,"정수빌라",37.60343921,127.0078193,"대한민국 서울특별시 성북구 정릉2동 정릉로24길 85",3276.41,737.24636,257,2039,0,0,0,1,8532,848,1362,2210,0
8534,"한성대전철역입구",37.58809735,127.0067692,"대한민국 서울특별시 성북구 삼선동 삼선교로",5037.32,3120.83393,752,0,1,0,1,14,8534,7753,32949,40702,1
8535,"삼선시장",37.58814495,127.0091097,"대한민국 서울특별시 성북구 삼선동 삼선교로",5954,3545.49418,989,233,0,0,1,15,8535,1187,8552,9739,1
8536,"동방고개",37.61375249,127.0383227,"대한민국 서울특별시 성북구 월계로",7136.61,1466.93858,1544,2584,0,1,2,8,8536,2817,4117,6934,0
8537,"정덕초교입구.이수아파트",37.59666242,127.0143711,"대한민국 서울특별시 성북구 아리랑로5길",6517.59,2214.47316,662,3665,0,0,0,8,8537,1838,6347,8185,0
8538,"현대홈마트",37.59774179,127.0330031,"대한민국 서울특별시 성북구 종암동 종암로19길",6426.68,3100.61099,650,2563,0,0,0,14,8538,1684,1453,3137,0
8539,"성북구의회",37.59455809,127.0264562,"대한민국 서울특별시 성북구 북악산로",974.8,461.17141,84,460,0,1,2,0,8539,546,1016,1562,0
8540,"현대2차아파트",37.59780245,127.0319703,"대한민국 서울특별시 성북구 종암동 종암로19길",6417.35,2536.88167,677,3308,0,0,0,14,8540,1270,1771,3041,0
8541,"장위래미안아파트",37.61780451,127.0510945,"대한민국 서울특별시 성북구 장월로",8689.38,2338.57785,809,142,0,0,0,10,8541,1300,57,1357,0
8542,"장위시장",37.61330871,127.0500349,"대한민국 서울특별시 성북구 장월로",8043.1,2708.00029,1233,0,0,0,0,8,8542,14516,6096,20612,0
8543,"두산아파트후문",37.60596285,127.0402906,"대한민국 서울특별시 성북구 하월곡동 화랑로5길",5762.41,3547.54185,181,3062,1,0,0,14,8543,3065,1711,4776,0
8544,"라일락약국",37.61138848,127.0226563,"대한민국 서울특별시 성북구 길음2동",9392.62,989.67714,867,5632,0,0,0,5,8544,2232,771,3003,0
8545,"길음시장입구",37.60512691,127.0222749,"대한민국 서울특별시 성북구 길음1동 길음로",5129.09,2391.39737,286,3055,0,0,0,14,8545,1054,11942,12996,1
8546,"길음역출구",37.60221058,127.0243523,"대한민국 서울특별시 성북구 동소문로",6275.52,2568.80635,376,4504,0,0,0,14,8546,23821,13793,37614,1
8548,"그린빌라",37.60372483,127.0082622,"대한민국 서울특별시 성북구 정릉2동 정릉로24길",3670.28,973.27712,340,2102,0,0,0,1,8548,59,1,60,0
8550,"한신105동앞",37.59255489,127.0089721,"대한민국 서울특별시 성북구 성북로4길 52",5331.77,2601.44274,822,2900,0,1,2,10,8550,16186,1331,17517,0
8551,"장위동고개",37.61777873,127.0430066,"대한민국 서울특별시 성북구 월계로",3850.8,909.07813,1291,53,0,0,0,1,8551,1529,8776,10305,0
8552,"돈암지구대.현대아파트",37.59707441,127.0126589,"대한민국 서울특별시 성북구 아리랑로5길",6210.87,1453.94616,505,4364,0,0,0,4,8552,664,12768,13432,0
8554,"개운중학교",37.59417817,127.0248944,"대한민국 서울특별시 성북구 북악산로",1830.11,1483.83574,235,643,1,1,2,0,8554,869,1695,2564,0
8555,"성북노인정입구",37.59785269,127.0327767,"대한민국 서울특별시 성북구 종암동 종암로19길",6426.68,3100.61099,650,2563,0,0,0,14,8555,319,248,567,0
8557,"어해랑앞.구수진약국",37.61397753,127.0529125,"대한민국 서울특별시 성북구 돌곶이로",8172.88,3577.27483,1365,68,0,0,0,6,8557,1846,2537,4383,0
8558,"자산약국.월곡전철역입구.6호선",37.60434125,127.0392307,"대한민국 서울특별시 성북구 하월곡동 오패산로4길",7607.59,4365.97247,176,3744,1,0,0,15,8558,5955,5529,11484,1
8559,"동부아파트.샘물교회앞",37.61183698,127.0238854,"대한민국 서울특별시 강북구 숭인로",9584.45,1077.62745,1363,4517,0,0,0,4,8559,6434,319,6753,0
8560,"길음전철역",37.60410464,127.024473,"대한민국 서울특별시 성북구 길음1동 길음로",6712.51,2824.82525,662,4129,0,0,0,12,8560,43568,77204,120772,1
8562,"수녀원",37.61192038,127.0053135,"대한민국 서울특별시 성북구 정릉동 솔샘로",4472.6,1527.03961,1135,467,0,0,0,3,8562,512,166,678,0
8563,"정수초교",37.60418164,127.0087719,"대한민국 서울특별시 성북구 정릉2동 정릉로24길",4225.65,1246.07187,460,2102,0,0,0,3,8563,20,6,26,0
8564,"고려대이공대",37.58612781,127.0250423,"대한민국 서울특별시 성북구 인촌로",4354.09,6372.01717,456,494,0,1,1,5,8564,3357,12311,15668,1
8566,"삼선교.한성대입구역",37.58947881,127.0051557,"대한민국 서울특별시 성북구 성북로",4874.61,3022.10005,1204,92,1,0,1,13,8566,611,44373,44984,1
8567,"한신103동앞",37.59220352,127.0082621,"대한민국 서울특별시 성북구 성북로4길",5261.7,3086.81552,989,2252,0,1,2,10,8567,2603,1725,4328,0
8568,"북서울꿈의숲",37.61994503,127.0451512,"대한민국 서울특별시 성북구 월계로",4387.69,1098.72287,716,918,0,0,0,1,8568,15169,16427,31596,0
8569,"돈암신일해피트리아파트",37.59778824,127.0110067,"대한민국 서울특별시 성북구 아리랑로5길",6356.02,1027.07408,584,4527,0,0,0,2,8569,607,15210,15817,0
8570,"통일교회",37.5978598,127.0297529,"대한민국 서울특별시 성북구 종암동 종암로19길",4946.1,745.56983,552,3124,0,0,0,6,8570,2705,3441,6146,0
8571,"풍림아파트.성신초교",37.59519308,127.0235199,"대한민국 서울특별시 성북구 북악산로",3147.48,2564.2588,384,1326,1,1,2,1,8571,3117,2909,6026,0
8572,"한미약국",37.59886958,127.0342981,"대한민국 서울특별시 성북구 종암로",6401.64,3679.58603,582,3241,0,0,0,16,8572,13320,5849,19169,0
8574,"세광빌라",37.61460863,127.0541544,"대한민국 서울특별시 성북구 장위동 장위로",7760.41,3759.85588,1377,68,0,0,0,8,8574,2769,1212,3981,0
8575,"생명의전화",37.60414624,127.0376201,"대한민국 서울특별시 성북구 하월곡동 오패산로",8482.67,3810.67099,229,4865,0,0,0,15,8575,4202,1003,5205,0
8576,"삼거리슈퍼",37.61200784,127.0255415,"대한민국 서울특별시 강북구 숭인로",9254.19,1588.15262,1631,2774,0,1,1,6,8576,242,526,768,0
8580,"중앙하이츠후문",37.6035085,127.0091705,"대한민국 서울특별시 성북구 정릉2동 정릉로24길",4153.16,1319.66035,386,2291,0,0,0,3,8580,17,18,35,0
8581,"고대병원",37.58611383,127.0271631,"대한민국 서울특별시 성북구 인촌로",2892.1,7391.64698,246,0,0,1,1,7,8581,4081,11450,15531,1
8584,"풍림106동",37.59761279,127.0220507,"대한민국 서울특별시 성북구 북악산로",6542.01,1582.07451,528,4051,0,2,1,5,8584,919,1821,2740,0
8585,"성북노인정입구",37.5979671,127.0328514,"대한민국 서울특별시 성북구 종암동 종암로19길",6426.68,3100.61099,650,2563,0,0,0,14,8585,390,303,693,0
8586,"장위3동주민센터",37.61638067,127.0569016,"대한민국 서울특별시 성북구 한천로",6429.22,3672.13302,1280,784,0,0,1,4,8586,8156,3220,11376,0
8587,"관문약국",37.6156128,127.0553083,"대한민국 서울특별시 성북구 장위동 장위로",7065.07,3629.97954,1329,68,0,0,1,5,8587,2866,3025,5891,0
8588,"동덕여대부속유치원앞",37.60616322,127.0454309,"대한민국 서울특별시 성북구 월곡2동 장월로1길",4548.92,2720.43455,297,1854,1,0,1,6,8588,623,5178,5801,1
8589,"영훈중.고후문",37.61245434,127.0274933,"대한민국 서울특별시 강북구 숭인로",8165.64,4145.78768,1607,1867,0,1,1,14,8589,1238,4592,5830,1
8590,"길음시장앞",37.60329401,127.022741,"대한민국 서울특별시 성북구 길음1동 길음로7길",5913.97,2820.9491,417,3750,0,0,0,16,8590,9501,2156,11657,1
8591,"월곡로데오거리",37.60501071,127.0437305,"대한민국 서울특별시 성북구 월곡2동 장월로1길",4593.14,3109.85413,211,1939,1,0,0,8,8591,579,41,620,1
8592,"구.정릉3동주민센터",37.60948832,127.0058967,"대한민국 서울특별시 성북구 정릉3동 솔샘로6길",4375.15,2392.22593,1235,139,0,1,0,6,8592,1030,281,1311,0
8593,"중앙하이츠정문",37.60273072,127.0108058,"대한민국 서울특별시 성북구 정릉2동 아리랑로19길",5578.98,1582.21361,502,3204,0,0,0,4,8593,55,452,507,0
8594,"안암역",37.58619249,127.02978,"대한민국 서울특별시 성북구 안암동 안암로",3679.1,8244.4667,182,422,1,0,0,9,8594,5623,22408,28031,1
8596,"지하철4호선한성대역",37.58901655,127.0051636,"대한민국 서울특별시 성북구 성북로",4641.52,2851.36407,1112,92,1,0,1,12,8596,20533,48409,68942,1
8597,"참누리아파트",37.62293379,127.0477971,"대한민국 서울특별시 성북구 장위1동",5651.28,1380.56675,194,3516,0,0,0,4,8597,3542,7982,11524,0
8598,"고명중고교",37.59858177,127.0203013,"대한민국 서울특별시 성북구 동소문로",7947.14,1691.73157,712,4794,0,1,1,8,8598,1572,1621,3193,0
8599,"현대2차아파트",37.59790248,127.0319114,"대한민국 서울특별시 성북구 종암동 종암로19길",6417.35,2536.88167,677,3308,0,0,0,14,8599,2534,1862,4396,0
8600,"장위소방서",37.61521768,127.0581116,"대한민국 서울특별시 성북구 한천로",6244.57,4679.87726,1219,767,0,0,0,7,8600,711,1548,2259,0
8601,"꿈의숲교회",37.6174667,127.0505179,"대한민국 서울특별시 성북구 장월로",9058.59,2486.77772,888,142,0,0,0,10,8601,3059,3402,6461,0
8602,"우리랜드사우나",37.61670624,127.0563241,"대한민국 서울특별시 성북구 한천로",6068.1,3800.44259,1289,412,0,0,1,5,8602,1485,5074,6559,0
8657,"미아사거리전철역",37.61226274,127.0298459,"대한민국 서울특별시 강북구 도봉로",6920.67,5253.58194,1223,477,0,1,1,22,8657,17891,25786,43677,1
8662,"길음시장입구",37.60480516,127.0226203,"대한민국 서울특별시 성북구 길음1동 길음로",5507.28,2518.69053,468,3049,0,0,0,13,8662,17591,3064,20655,1
8714,"패밀리마트",37.60939363,127.0072944,"대한민국 서울특별시 성북구 정릉3동 솔샘로6길",5208.4,2227.71105,1566,500,0,0,0,8,8714,798,99,897,0
8715,"국민은행사거리",37.61357676,127.0481921,"대한민국 서울특별시 성북구 장월로",7449.31,2042.11459,1617,0,0,0,0,7,8715,3620,2501,6121,0
8716,"고대사거리",37.58627744,127.0322869,"대한민국 서울특별시 성북구 안암동5가",5882.13,6122.15735,514,640,1,0,0,7,8716,958,3671,4629,1
8718,"삼선교역2번출구",37.58853078,127.0067964,"대한민국 서울특별시 성북구 동소문로",5410.43,3402.95595,904,196,1,0,1,15,8718,34218,8154,42372,1
8721,"삼선교제1시장",37.58779458,127.0068903,"대한민국 서울특별시 성북구 삼선동 삼선교로",5508.59,3163.12966,878,0,1,0,1,14,8721,5480,2157,7637,1
8722,"개운초등학교",37.60133012,127.0288154,"대한민국 서울특별시 성북구 종암동 종암로27길",6875.47,1932.86676,553,5154,0,0,0,9,8722,1348,1954,3302,0
8727,"브라운스톤",37.59932464,127.0179957,"대한민국 서울특별시 성북구 동소문로",7299.87,1907.16946,691,3841,0,1,1,8,8727,4228,2126,6354,0
8728,"그린마트",37.59809646,127.0309919,"대한민국 서울특별시 성북구 종암동 종암로19길",5870.44,1955.41035,641,3292,0,0,0,10,8728,35,662,697,0
8729,"월곡1동주민센터",37.61062841,127.0355075,"대한민국 서울특별시 성북구 하월곡동 오패산로",8435.57,2692.17064,268,2656,0,1,1,16,8729,5880,3393,9273,0
8731,"래미안610동앞",37.60555492,127.022283,"대한민국 서울특별시 성북구 길음1동 길음로",5180.34,2465.60559,343,2886,0,0,0,14,8731,1306,3308,4614,1
8733,"수보약국",37.60868624,127.0078742,"대한민국 서울특별시 성북구 정릉동 보국문로",5270.37,2188.62003,1475,721,0,0,0,8,8733,708,471,1179,0
8734,"쌍다리",37.59342471,126.9958836,"대한민국 서울특별시 성북구 성북로",3272.66,1221.33975,528,0,0,2,0,1,8734,535,3930,4465,0
8744,"녹십자약국",37.58963444,127.009282,"대한민국 서울특별시 성북구 동소문로",6366.17,4169.38842,1052,1504,0,0,1,16,8744,12929,5117,18046,1
8745,"삼선교제2시장",37.58777915,127.0086669,"대한민국 서울특별시 성북구 삼선동 삼선교로",6136.26,3339.55267,809,233,0,0,0,15,8745,2064,1592,3656,1
8748,"종암래미안",37.60174078,127.029768,"대한민국 서울특별시 성북구 종암동 종암로27길",6732.1,2712.63248,417,5055,0,0,0,11,8748,1633,763,2396,0
8749,"힐스테이트",37.59980236,127.0170332,"대한민국 서울특별시 성북구 북악산로",7900.15,1845.97464,696,4431,0,1,1,7,8749,1965,586,2551,0
8750,"현대백화점",37.60832062,127.0293255,"대한민국 서울특별시 성북구 동소문로",6974.63,3596.75835,1488,835,0,1,1,14,8750,9081,5033,14114,0
8751,"래미안609동앞",37.60653989,127.0218416,"대한민국 서울특별시 성북구 길음1동 길음로",5622.93,1971.00483,406,3324,0,0,0,12,8751,1930,7879,9809,0
8757,"오렌지마트",37.61136145,127.009364,"대한민국 서울특별시 성북구 정릉4동 보국문로18길",6001.14,2220.9206,2359,573,0,0,0,7,8757,27,1349,1376,0
8758,"정릉시장입구",37.60827069,127.0098054,"대한민국 서울특별시 성북구 정릉동 보국문로",6225.26,2024.03705,1867,1044,0,0,0,9,8758,621,1355,1976,0
8759,"용광교회",37.59253079,126.9948588,"대한민국 서울특별시 성북구 성북동 성북로23길",3949.97,1255.82622,837,0,0,2,0,1,8759,141,3131,3272,0
8760,"삼영탕앞",37.58881169,127.0100293,"대한민국 서울특별시 성북구 삼선동 동소문로8길",6217.72,4116.42082,1182,771,0,0,1,14,8760,749,770,1519,1
8765,"성북세무서앞",37.5881656,127.0101255,"대한민국 서울특별시 성북구 삼선동 삼선교로",6523.23,3578.47454,1135,362,0,0,0,13,8765,2695,2039,4734,1
8766,"종암아이파크1차정문",37.60218394,127.0304477,"대한민국 서울특별시 성북구 종암동 종암로27길",6607.73,3123.17086,223,4585,0,0,0,12,8766,1420,875,2295,0
8767,"우성APT정문",37.60060187,127.0152066,"대한민국 서울특별시 성북구 북악산로",7310.64,1682.2513,405,4468,0,0,0,9,8767,1289,1181,2470,0
8768,"석관1동주민센터",37.61376496,127.0619958,"대한민국 서울특별시 성북구 화랑로",6004.55,5132.51694,708,343,0,0,0,16,8768,2045,1152,3197,4
8769,"현대자동차길음지점",37.60667921,127.0278026,"대한민국 서울특별시 성북구 동소문로",6605.35,3760.53962,1240,1380,0,1,1,13,8769,898,744,1642,0
8770,"래미안501동앞",37.6086973,127.0206925,"대한민국 서울특별시 성북구 길음1동 길음로",6641.6,832.11384,190,5206,0,0,0,9,8770,1550,16807,18357,0
8771,"양씨가게앞",37.5925496,126.9925917,"대한민국 서울특별시 성북구 성북동 성북로23길",3494.35,693.25125,561,20,0,1,0,1,8771,29,2942,2971,0
8772,"성북세무서앞",37.58787632,127.0104481,"대한민국 서울특별시 성북구 삼선동 삼선교로16길",7300.72,3694.94163,1192,408,0,0,0,14,8772,372,1973,2345,1
8773,"본교회앞",37.58864214,127.0116236,"대한민국 서울특별시 성북구 삼선동 삼선교로",6339.69,4567.74558,1289,575,0,0,0,16,8773,911,2706,3617,0
8775,"성북소방서",37.6025064,127.0309496,"대한민국 서울특별시 성북구 종암동 종암로27길",7341.4,3261.14018,287,4731,0,0,0,12,8775,984,748,1732,0
8780,"장위소방서",37.61489835,127.0588114,"대한민국 서울특별시 성북구 한천로",6147.52,4997.33802,1172,767,0,0,0,8,8780,3347,2826,6173,0
8781,"석계역",37.6146248,127.0649529,"대한민국 서울특별시 성북구 화랑로",5924.98,2677.71034,429,2600,0,0,0,14,8781,65451,51602,117053,4
8783,"길음전철역",37.60424,127.024158,"대한민국 서울특별시 성북구 길음1동 길음로",6577.8,2694.25389,662,4063,0,0,0,12,8783,25144,3464,28608,1
8786,"길음1동주민센터.길음중앙새마을금고앞",37.60992294,127.0197437,"대한민국 서울특별시 성북구 길음1동 길음로",6277.95,860.87164,170,5098,0,0,0,7,8786,1376,12726,14102,0
8787,"국민은행사거리",37.61370561,127.0482092,"대한민국 서울특별시 성북구 장월로",7311.4,2090.15876,1593,0,0,0,0,7,8787,719,5156,5875,0
8788,"슈퍼앞",37.5931263,126.9927208,"대한민국 서울특별시 성북구 성북동 성북로23길",3576.22,680.44391,367,90,0,1,0,1,8788,772,1940,2712,0
8789,"한성대삼거리",37.58586144,127.0109053,"대한민국 서울특별시 성북구 삼선동 삼선교로16길",7659.16,2710.35796,850,990,0,2,0,5,8789,447,4663,5110,0
8790,"고려삼계탕",37.58962488,127.0147163,"대한민국 서울특별시 성북구 삼선동 삼선교로",5464.99,10092.33896,1033,756,0,0,0,14,8790,3044,5963,9007,4
